Category,City,Title,Rating,TimesRated,Address,Phone,Instagram
עיצוב שיער,כפר סבא,"Octopus
מנוהל",8.6,17 ביקורות,"שפרינצק 9, כפר סבא",054-3271725,https://www.instagram.com/Octopus_barber_shop/
עיצוב שיער,כפר סבא,"הקליניקה של מוריה
מנוהל",8.6,7 ביקורות,"קפלנסקי 29, כפר סבא",058-4477117,https://www.instagram.com/moriya.clinic/
עיצוב שיער,כפר סבא,"פרג' עיצוב שיער
מנוהל",8.6,197 ביקורות,"ויצמן 60, כפר סבא",09-7675469,https://www.instagram.com/farajhairdresser_sherilev/
עיצוב שיער,כפר סבא,יגאל ואלון,8.5,45 ביקורות,"עמרמי 3, כפר סבא",09-7674206,
עיצוב שיער,כפר סבא,מספרה של יוסי,8.5,16 ביקורות,"ויצמן 134, כפר סבא",09-7673987,
עיצוב שיער,כפר סבא,"ארז ודניאל עיצוב שיער
מנוהל",8.5,56 ביקורות,"ויצמן 145, כפר סבא",09-7673571,
עיצוב שיער,כפר סבא,אקי נוי עיצוב שיער וקוסמטיקה,8.5,127 ביקורות,"אנגל 78, כפר סבא",09-9500200,
עיצוב שיער,כפר סבא,"רועי עיצוב שיער
מנוהל",8.5,12 ביקורות,"המייסדים 14, כפר סבא",050-7161010,
עיצוב שיער,כפר סבא,נילי צרויה,8.5,8 ביקורות,"רוטשילד 67, כפר סבא",09-7673026,
עיצוב שיער,כפר סבא,"אבי עוז
מנוהל",8.4,46 ביקורות,"רוטשילד 71, כפר סבא",09-7672062,
עיצוב שיער,כפר סבא,דקל עוז עיצוב שיער תסרוקות כלה וערב קורסים,8.4,39 ביקורות,"ויצמן, כפר סבא",050-8522538,
עיצוב שיער,כפר סבא,שי כרמל מעצב שיער,8.4,5 ביקורות,"רוטשילד 37, כפר סבא",09-7663101,
עיצוב שיער,כפר סבא,סלון דליה,8.4,14 ביקורות,"ויצמן 172, כפר סבא",09-7655606,
עיצוב שיער,כפר סבא,"שימי שמעון שמש
מנוהל",8.4,11 ביקורות,"ויצמן 146, כפר סבא",052-3162705,
עיצוב שיער,כפר סבא,"Men style
מנוהל",8.4,9 ביקורות,"ויצמן 111, כפר סבא",052-3447005,https://www.instagram.com/Men_style_barber_/
עיצוב שיער,כפר סבא,"MB
מנוהל",8.3,7 ביקורות,"רוטשילד 28, כפר סבא",058-7303092,https://www.instagram.com/mb_haircut_/
עיצוב שיער,כפר סבא,"HairFormation
מנוהל",8.3,24 ביקורות,"יערה 1, כפר סבא",054-7224551,https://www.instagram.com/Hair_formation/
עיצוב שיער,כפר סבא,"ג'ונסון
מנוהל",8.2,116 ביקורות,"ויצמן 35, כפר סבא",077-5579946,https://www.instagram.com/Jhonson_kfar_saba/
עיצוב שיער,כפר סבא,"אומנות השיער יוסי
מנוהל",8.2,100 ביקורות,"רפפורט 3, כפר סבא",09-7666371,
עיצוב שיער,כפר סבא,"ציפי בנאי
מנוהל",8.1,53 ביקורות,"טשרניחובסקי 24, כפר סבא",073-3742389,
עיצוב שיער,כפר סבא,"MalkaBarberShop
מנוהל",8.1,4 ביקורות,"משה וילנסקי 1, כפר סבא",050-7677636,https://www.instagram.com/tomer_malka_barber/
עיצוב שיער,כפר סבא,NAOR SAKA,8.1,37 ביקורות,"ויצמן 184, כפר סבא",073-7401359,
עיצוב שיער,כפר סבא,עיצוב שיער אריק,8,20 ביקורות,"ויצמן 34, כפר סבא",09-7486918,
עיצוב שיער,כפר סבא,גדעון מעצב שיער,8,10 ביקורות,"שאול המלך 7, כפר סבא",053-2795118,
עיצוב שיער,כפר סבא,"זהבית עיצוב שיער
מנוהל",7.9,3 ביקורות,"הכרמל 42, כפר סבא",050-2492802,https://www.instagram.com/zehavitshuker/
עיצוב שיער,כפר סבא,"אלמוג עיצוב שיער
מנוהל",7.9,4 ביקורות,"אנגל 78, כפר סבא",052-4812858,https://www.instagram.com/hair_by_almog/
עיצוב שיער,כפר סבא,"אילנה צמות
מנוהל",7.8,3 ביקורות,"קניון אושילנד, כפר סבא",054-5912710,
עיצוב שיער,כפר סבא,"עיצובים בראש
מנוהל",,77 ביקורות,"הנביאים 36, כפר סבא (מרכז דוד)",054-8077907,
עיצוב שיער,כפר סבא,איבונס פלייס עיצוב שיער,,18 ביקורות,"עמק החולה 5, כפר סבא",09-7668968,https://www.instagram.com/Yvonnes_place1/
עיצוב שיער,כפר סבא,"דינה קליעת צמות
מנוהל",7.6,4 ביקורות,"התפוז, כפר סבא",050-3784360,
עיצוב שיער,כפר סבא,"מעצב שיער שמעוני
מנוהל",,3 ביקורות,"עמרמי 11, כפר סבא",052-8093059,
עיצוב שיער,כפר סבא,סלון עמוס דדוש,,2 ביקורות,"רוטשילד 82, כפר סבא",09-7652260,
עיצוב שיער,כפר סבא,קיקי ליין,,3 ביקורות,"ויצמן 146, כפר סבא",09-7654640,
עיצוב שיער,כפר סבא,"מוניק עיצוב שיער
מנוהל",,9 ביקורות,"רוטשילד 68, כפר סבא",09-7421052,
עיצוב שיער,כפר סבא,גיא עיצוב שיער,,2 ביקורות,"ויצמן 130, כפר סבא",052-5266655,
עיצוב שיער,כפר סבא,מורן מויאל,,28 ביקורות,"בית הבד 21, כפר סבא",050-5363532,
עיצוב שיער,כפר סבא,עוזי רז עיצוב שיער,,1 ביקורות,"בן גוריון 35, כפר סבא",09-7671874,
עיצוב שיער,כפר סבא,"ערן יוז מספרת בוטיק
מנוהל",,52 ביקורות,"ירושלים 18, כפר סבא",050-6539739,https://www.instagram.com/boutique_salon_eran/
עיצוב שיער,כפר סבא,"עמוס זרד
מנוהל",,4 ביקורות,"דוד אלעזר 8, כפר סבא",09-7429145,https://www.instagram.com/amos_zered_hairstyle/
עיצוב שיער,כפר סבא,"דקל עוז
מנוהל",,368 ביקורות,"ויצמן, כפר סבא",09-8343100,https://www.instagram.com/Dekeloz/
עיצוב שיער,כפר סבא,בני סיבוני,,16 ביקורות,"אגרון 17, כפר סבא",050-3100220,
עיצוב שיער,כפר סבא,עיצוב שיער חפצי ואייל,,1 ביקורות,"ויצמן 156, כפר סבא",09-7673791,
עיצוב שיער,כפר סבא,מספרת ניסים ליין,,,"הכרמל 20, כפר סבא",09-7653450,
עיצוב שיער,כפר סבא,איתן שגב השלמות ותוספות שיער,,5 ביקורות,"דוכיפת 5, כפר סבא",054-7525639,
עיצוב שיער,כפר סבא,"עינב בר מעצבת שיער ומאפרת
מנוהל",9.5,685 ביקורות,כפר סבא,054-8186187,https://www.instagram.com/einavbar/
עיצוב שיער,כפר סבא,עדי אשכנזי מוצרי טיפוח לשיער,9.4,108 ביקורות,"רוטשילד 46, כפר סבא",09-7651665,
עיצוב שיער,כפר סבא,סלון מיכל,,1 ביקורות,"המעפילים 4, כפר סבא",09-7435739,
עיצוב שיער,כפר סבא,שחר מלכה,,,"הכרמל 18, כפר סבא",09-7666530,
עיצוב שיער,כפר סבא,"Almog Barber Shop
מנוהל",,,"הגדוד העברי 4, כפר סבא",054-4619295,https://www.instagram.com/almog_new12/
עיצוב שיער,כפר סבא,"הילדה
מנוהל",,,"תל חי 81, כפר סבא",052-8202183,
עיצוב שיער,כפר סבא,אילנה עיצוב שיער,,1 ביקורות,"הכרמל 78, כפר סבא",09-7650248,
עיצוב שיער,כפר סבא,"Sole Sultan hair design
מנוהל",,,"ויצמן 40, כפר סבא",054-4594000,
עיצוב שיער,כפר סבא,"מספרת רוזיטה
מנוהל",7,3 ביקורות,"בן יהודה 77, כפר סבא",052-5426261,
עיצוב שיער,כפר סבא,גבריאלה,,,"אנצו סירני 58, כפר סבא",09-7477185,
עיצוב שיער,כפר סבא,"אלחוס ברברשופ
מנוהל",,,"משה שרת 21, כפר סבא",054-2242140,
עיצוב שיער,כפר סבא,כהן אייל עיצוב שיער,,11 ביקורות,"הרצל 4, כפר סבא",050-2440888,
עיצוב שיער,כפר סבא,"איתי בן עמוס עיצוב שיער
מנוהל",,,"תל חי 31, כפר סבא",077-4147410,
עיצוב שיער,כפר סבא,עיצוב שיער אורלי קורן,,9 ביקורות,"שיפר 6, כפר סבא",050-4381370,
עיצוב שיער,כפר סבא,מעצבי שיער מושל,,,"ויצמן 131, כפר סבא",09-7673992,
עיצוב שיער,כפר סבא,"מספרת חני אורן
מנוהל",,2 ביקורות,"ויצמן 76, כפר סבא",09-7666607,
עיצוב שיער,כפר סבא,אביב עיצוב שיער,,1 ביקורות,"הכרמל 38, כפר סבא",09-7687201,
עיצוב שיער,כפר סבא,סוסן שושי,,,"ז'בוטינסקי 9, כפר סבא",09-7661789,
עיצוב שיער,כפר סבא,חזי קדמי עיצוב שיער,,,"נחשון 20, כפר סבא",09-7667006,
עיצוב שיער,כפר סבא,מספרת משה,,,"השחר 10, כפר סבא",09-7652367,
עיצוב שיער,כפר סבא,Mispara מספרה,,1 ביקורות,"ארבל 3, כפר סבא",09-8329992,
עיצוב שיער,כפר סבא,100ממת,,1 ביקורות,"ויצמן 33, כפר סבא",09-7998100,
עיצוב שיער,כפר סבא,"עינת בן ציוני
מנוהל",,,"חצרות הדר, כפר סבא",055-8811007,
עיצוב שיער,כפר סבא,דודו אלון מעצב שיער,,,"לוי אשכול, כפר סבא",09-7677773,
עיצוב שיער,כפר סבא,אנג'לה עיצוב שיער ופאות,,,"רוטשילד 57, כפר סבא",09-7652101,
עיצוב שיער,כפר סבא,מספרת גלעד,,,"תל חי 33, כפר סבא",09-7654001,
עיצוב שיער,כפר סבא,"Sayagbarbershop סייג ברברשופ
מנוהל",,2 ביקורות,"הרצל 18, כפר סבא",053-9218534,https://www.instagram.com/Sayagbarbershop/
עיצוב שיער,כפר סבא,אומנות השיער,,,"רוטשילד 78, כפר סבא",09-7651310,
עיצוב שיער,כפר סבא,היי הייר,,,"איינשטיין 3, כפר סבא",09-7417795,
עיצוב שיער,כפר סבא,סלון מרי,,,"רוטשילד 39, כפר סבא",09-7652755,
עיצוב שיער,כפר סבא,גוונים בסגול,,,"השחר, כפר סבא",050-7273255,
עיצוב שיער,כפר סבא,Chino hair designer צ'ינו,,,"ויצמן 33, כפר סבא",09-7736777,
עיצוב שיער,אשקלון,"BAROSA Barbershop
מנוהל",9.5,140 ביקורות,"הגדוד העברי 10, אשקלון (אשקלון סנטר)",054-6283422,https://www.instagram.com/BAROSA_Barbershop/
עיצוב שיער,אשקלון,יוליה עיצוב שיער,9.3,103 ביקורות,"אלי כהן 44, אשקלון",08-6712561,
עיצוב שיער,אשקלון,"מספרת הבחור עם הקוקו
מנוהל",9.2,167 ביקורות,"יריחו 14, אשקלון",08-6524845,
עיצוב שיער,אשקלון,"Papu barbers
מנוהל",9.2,141 ביקורות,"תענך 2, אשקלון",050-4449499,https://www.instagram.com/Papu_barbers/
עיצוב שיער,אשקלון,"מאסטרו מעצבי שיער
מנוהל",9,185 ביקורות,"איילה 17, אשקלון",08-6751727,https://www.instagram.com/Maestro_yaniv_sharon/
עיצוב שיער,אשקלון,"אסף עיצוב שיער
מנוהל",8.9,57 ביקורות,"אלי כהן 19, אשקלון",08-8524973,
עיצוב שיער,אשקלון,"ספר נייד מלכיאל
מנוהל",8.8,34 ביקורות,"ילתא, אשקלון",052-2408114,
עיצוב שיער,אשקלון,"אבי אוחנה עיצוב שיער
מנוהל",8.7,49 ביקורות,"הגבורה 7, אשקלון",08-6845999,
עיצוב שיער,אשקלון,"אוריאל
מנוהל",8.7,26 ביקורות,"בנימין 10, אשקלון",055-6834249,https://www.instagram.com/Orielatia/
עיצוב שיער,אשקלון,"יעקב ניקנורוב
מנוהל",8.7,100 ביקורות,"אברהם בלסברג 10, אשקלון",052-7810776,https://www.instagram.com/Jacob.nikanorov/
עיצוב שיער,אשקלון,אבי כהן מעצבי שיער,8.7,82 ביקורות,"אבא אחימאיר 5, אשקלון",08-6410410,
עיצוב שיער,אשקלון,"ערן אלוני
מנוהל",8.7,11 ביקורות,"שדרות ירושלים 113, אשקלון",050-5378589,https://www.instagram.com/Eran_aloni1/
עיצוב שיער,אשקלון,"גיא מליחי
מנוהל",8.6,61 ביקורות,"אלי כהן 19, אשקלון",08-6716611,
עיצוב שיער,אשקלון,"אביתר שטרית מספרה
מנוהל",8.6,23 ביקורות,"אבא אחימאיר 5, אשקלון",08-6730483,https://www.instagram.com/Evyas1/
עיצוב שיער,אשקלון,"מספרת שי קונסטנטין
מנוהל",8.6,5 ביקורות,אשקלון,052-8911123,https://www.instagram.com/shay__konstantin/
עיצוב שיער,אשקלון,"Yamin hair salon
מנוהל",8.6,6 ביקורות,"השייטת 6, אשקלון",050-4416844,https://www.instagram.com/shmuelyamin1/
עיצוב שיער,אשקלון,"אדרי הספר
מנוהל",8.5,6 ביקורות,"בית המשפט 4, אשקלון",058-5006046,https://www.instagram.com/edribarber/
עיצוב שיער,אשקלון,Studio Joy Hair Design,8.5,35 ביקורות,"השייטת, אשקלון",058-5191996,
עיצוב שיער,אשקלון,"ערן חיים מספרה לגברים וילדים
מנוהל",8.5,14 ביקורות,"אדמונד דה רוטשילד 10, אשקלון",08-6788600,https://www.instagram.com/eranhaim_barbershop/
עיצוב שיער,אשקלון,"יוסף אוחיון
מנוהל",8.5,43 ביקורות,"ש""י עגנון, אשקלון",053-5223250,https://www.instagram.com/Yossefohaion/
עיצוב שיער,אשקלון,קרייזי הייר אפי,8.4,23 ביקורות,"העלייה 21, אשקלון",08-6754161,
עיצוב שיער,אשקלון,"מספרת פריק שואו
מנוהל",8.4,22 ביקורות,"יפה נוף 10, אשקלון",077-4050121,https://www.instagram.com/Freakshow_barber_salon/
עיצוב שיער,אשקלון,"Yahavs barber
מנוהל",8.4,6 ביקורות,"ההסתדרות 35, אשקלון",055-8830347,https://www.instagram.com/Yahavs_hair_design/
עיצוב שיער,אשקלון,"ינאי אלון
מנוהל",8.3,6 ביקורות,"אלי כהן 42, אשקלון",054-6391132,
עיצוב שיער,אשקלון,"אלמוג עיצוב שיער
מנוהל",8.3,7 ביקורות,אשקלון,052-5439766,
עיצוב שיער,אשקלון,רוחמה כהן איפור ושיער,,6 ביקורות,"אסתר המלכה 7, אשקלון",050-2022965,
עיצוב שיער,אשקלון,"ניר גבאי
מנוהל",,2 ביקורות,"צפניה 10, אשקלון",050-4000023,
עיצוב שיער,אשקלון,"יוליה החלקה ושיקום השיער
מנוהל",,12 ביקורות,"גולני 46, אשקלון",058-4090999,
עיצוב שיער,אשקלון,"דליה בנישו
מנוהל",,,"מגידו 6, אשקלון",058-4442906,
עיצוב שיער,אשקלון,"בר אזולאי מעצבי שיער
מנוהל",,11 ביקורות,"עליית הנוער, אשקלון",052-2254778,
עיצוב שיער,אשקלון,עיצוב שיער & גבות שי קונסטנטין,,,"העבודה 28, אשקלון",,
עיצוב שיער,אשקלון,"דוד חמו
מנוהל",,2 ביקורות,"שדרות ירושלים 117, אשקלון",052-5525930,
עיצוב שיער,אשקלון,"ברבר י.ו שופ
מנוהל",,1 ביקורות,"עליית הנוער 10, אשקלון",054-9166143,https://www.instagram.com/barber_y.w_shop.new/
עיצוב שיער,אשקלון,ליז דיזיין ליז בן סימון,,3 ביקורות,"הרצל 33, אשקלון",052-8909959,
עיצוב שיער,אשקלון,"טליה שחר
מנוהל",,,אשקלון,050-3900370,
עיצוב שיער,אשקלון,אור עיצוב שיער אלגרישי,,1 ביקורות,"תענך 2, אשקלון",08-6781919,
עיצוב שיער,אשקלון,"מספרת לה טופ
מנוהל",,,"העבודה 18, אשקלון",08-6752248,https://www.instagram.com/la_top_barbers_yarin/
עיצוב שיער,אשקלון,"U&M Barbershop
מנוהל",,,"ח.מ. שפירא 10, אשקלון",052-4174628,
עיצוב שיער,אשקלון,"ענת החלקות ושיקום השיער
מנוהל",,,"אשדוד, אשקלון",050-5780885,
